pair_id,persona_id,comparison_id,normal_judgment,swapped_judgment,is_consistent,consistency_type
932_27,932,27,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_28,932,28,y_higher_than_x,similar,False,inconsistent
932_29,932,29,similar,similar,True,both_similar
932_3,932,3,similar,y_higher_than_x,False,inconsistent
932_30,932,30,y_higher_than_x,x_higher_than_y,True,properly_flipped
932_31,932,31,x_higher_than_y,similar,False,inconsistent
932_32,932,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
932_33,932,33,x_higher_than_y,similar,False,inconsistent
932_34,932,34,similar,similar,True,both_similar
932_35,932,35,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_36,932,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_37,932,37,y_higher_than_x,x_higher_than_y,True,properly_flipped
932_38,932,38,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_39,932,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_4,932,4,similar,x_higher_than_y,False,inconsistent
932_40,932,40,y_higher_than_x,y_higher_than_x,False,inconsistent
932_41,932,41,similar,similar,True,both_similar
932_42,932,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
932_43,932,43,y_higher_than_x,x_higher_than_y,True,properly_flipped
932_44,932,44,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_45,932,45,y_higher_than_x,y_higher_than_x,False,inconsistent
932_46,932,46,similar,x_higher_than_y,False,inconsistent
932_47,932,47,x_higher_than_y,similar,False,inconsistent
932_48,932,48,x_higher_than_y,similar,False,inconsistent
932_49,932,49,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_5,932,5,x_higher_than_y,similar,False,inconsistent
932_6,932,6,y_higher_than_x,y_higher_than_x,False,inconsistent
932_7,932,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
932_8,932,8,similar,x_higher_than_y,False,inconsistent
932_9,932,9,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_0,933,0,x_higher_than_y,similar,False,inconsistent
933_1,933,1,x_higher_than_y,similar,False,inconsistent
933_10,933,10,x_higher_than_y,similar,False,inconsistent
933_11,933,11,similar,similar,True,both_similar
933_12,933,12,similar,x_higher_than_y,False,inconsistent
933_13,933,13,x_higher_than_y,similar,False,inconsistent
933_14,933,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_15,933,15,x_higher_than_y,similar,False,inconsistent
933_16,933,16,x_higher_than_y,similar,False,inconsistent
933_17,933,17,similar,similar,True,both_similar
933_18,933,18,x_higher_than_y,similar,False,inconsistent
933_19,933,19,similar,x_higher_than_y,False,inconsistent
933_2,933,2,similar,x_higher_than_y,False,inconsistent
933_20,933,20,similar,similar,True,both_similar
933_21,933,21,similar,x_higher_than_y,False,inconsistent
933_22,933,22,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_23,933,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_24,933,24,x_higher_than_y,similar,False,inconsistent
933_25,933,25,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_26,933,26,similar,similar,True,both_similar
933_27,933,27,similar,x_higher_than_y,False,inconsistent
933_28,933,28,similar,similar,True,both_similar
933_29,933,29,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_3,933,3,y_higher_than_x,similar,False,inconsistent
933_30,933,30,similar,similar,True,both_similar
933_31,933,31,similar,x_higher_than_y,False,inconsistent
933_32,933,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_33,933,33,x_higher_than_y,similar,False,inconsistent
933_34,933,34,x_higher_than_y,similar,False,inconsistent
933_35,933,35,y_higher_than_x,y_higher_than_x,False,inconsistent
933_36,933,36,x_higher_than_y,similar,False,inconsistent
933_37,933,37,similar,similar,True,both_similar
933_38,933,38,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_39,933,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_4,933,4,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_40,933,40,similar,similar,True,both_similar
933_41,933,41,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_42,933,42,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_43,933,43,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_44,933,44,similar,y_higher_than_x,False,inconsistent
933_45,933,45,x_higher_than_y,similar,False,inconsistent
933_46,933,46,x_higher_than_y,x_higher_than_y,False,inconsistent
933_47,933,47,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_48,933,48,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_49,933,49,similar,x_higher_than_y,False,inconsistent
933_5,933,5,y_higher_than_x,similar,False,inconsistent
933_6,933,6,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_7,933,7,x_higher_than_y,y_higher_than_x,True,properly_flipped
933_8,933,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
933_9,933,9,x_higher_than_y,similar,False,inconsistent
934_0,934,0,x_higher_than_y,y_higher_than_x,True,properly_flipped
934_1,934,1,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_10,934,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
934_11,934,11,similar,x_higher_than_y,False,inconsistent
934_12,934,12,similar,similar,True,both_similar
934_13,934,13,similar,x_higher_than_y,False,inconsistent
934_14,934,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
934_15,934,15,x_higher_than_y,y_higher_than_x,True,properly_flipped
934_16,934,16,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_17,934,17,x_higher_than_y,similar,False,inconsistent
934_18,934,18,y_higher_than_x,similar,False,inconsistent
934_19,934,19,similar,similar,True,both_similar
934_2,934,2,similar,similar,True,both_similar
934_20,934,20,similar,similar,True,both_similar
934_21,934,21,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_22,934,22,similar,x_higher_than_y,False,inconsistent
934_23,934,23,similar,similar,True,both_similar
934_24,934,24,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_25,934,25,similar,x_higher_than_y,False,inconsistent
934_26,934,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_27,934,27,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_28,934,28,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_29,934,29,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_3,934,3,x_higher_than_y,x_higher_than_y,False,inconsistent
934_30,934,30,x_higher_than_y,similar,False,inconsistent
934_31,934,31,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_32,934,32,similar,y_higher_than_x,False,inconsistent
934_33,934,33,x_higher_than_y,x_higher_than_y,False,inconsistent
934_34,934,34,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_35,934,35,similar,x_higher_than_y,False,inconsistent
934_36,934,36,x_higher_than_y,similar,False,inconsistent
934_37,934,37,similar,y_higher_than_x,False,inconsistent
934_38,934,38,similar,similar,True,both_similar
934_39,934,39,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_4,934,4,x_higher_than_y,similar,False,inconsistent
934_40,934,40,similar,y_higher_than_x,False,inconsistent
934_41,934,41,x_higher_than_y,y_higher_than_x,True,properly_flipped
934_42,934,42,similar,similar,True,both_similar
934_43,934,43,similar,x_higher_than_y,False,inconsistent
934_44,934,44,x_higher_than_y,y_higher_than_x,True,properly_flipped
934_45,934,45,similar,x_higher_than_y,False,inconsistent
934_46,934,46,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_47,934,47,x_higher_than_y,x_higher_than_y,False,inconsistent
934_48,934,48,x_higher_than_y,similar,False,inconsistent
934_49,934,49,y_higher_than_x,similar,False,inconsistent
934_5,934,5,y_higher_than_x,x_higher_than_y,True,properly_flipped
934_6,934,6,similar,similar,True,both_similar
934_7,934,7,x_higher_than_y,similar,False,inconsistent
934_8,934,8,similar,y_higher_than_x,False,inconsistent
934_9,934,9,similar,similar,True,both_similar
935_0,935,0,x_higher_than_y,x_higher_than_y,False,inconsistent
935_1,935,1,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_10,935,10,similar,y_higher_than_x,False,inconsistent
935_11,935,11,x_higher_than_y,x_higher_than_y,False,inconsistent
935_12,935,12,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_13,935,13,x_higher_than_y,similar,False,inconsistent
935_14,935,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_15,935,15,similar,x_higher_than_y,False,inconsistent
935_16,935,16,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_17,935,17,similar,x_higher_than_y,False,inconsistent
935_18,935,18,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_19,935,19,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_2,935,2,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_20,935,20,x_higher_than_y,similar,False,inconsistent
935_21,935,21,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_22,935,22,y_higher_than_x,y_higher_than_x,False,inconsistent
935_23,935,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_24,935,24,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_25,935,25,y_higher_than_x,y_higher_than_x,False,inconsistent
935_26,935,26,y_higher_than_x,similar,False,inconsistent
935_27,935,27,similar,similar,True,both_similar
935_28,935,28,x_higher_than_y,similar,False,inconsistent
935_29,935,29,similar,x_higher_than_y,False,inconsistent
935_3,935,3,x_higher_than_y,similar,False,inconsistent
935_30,935,30,similar,similar,True,both_similar
935_31,935,31,x_higher_than_y,x_higher_than_y,False,inconsistent
935_32,935,32,similar,x_higher_than_y,False,inconsistent
935_33,935,33,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_34,935,34,x_higher_than_y,x_higher_than_y,False,inconsistent
935_35,935,35,similar,similar,True,both_similar
935_36,935,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_37,935,37,x_higher_than_y,x_higher_than_y,False,inconsistent
935_38,935,38,similar,x_higher_than_y,False,inconsistent
935_39,935,39,x_higher_than_y,x_higher_than_y,False,inconsistent
935_4,935,4,x_higher_than_y,similar,False,inconsistent
935_40,935,40,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_41,935,41,x_higher_than_y,similar,False,inconsistent
935_42,935,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_43,935,43,x_higher_than_y,similar,False,inconsistent
935_44,935,44,similar,similar,True,both_similar
935_45,935,45,y_higher_than_x,similar,False,inconsistent
935_46,935,46,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_47,935,47,x_higher_than_y,x_higher_than_y,False,inconsistent
935_48,935,48,similar,y_higher_than_x,False,inconsistent
935_49,935,49,y_higher_than_x,similar,False,inconsistent
935_5,935,5,x_higher_than_y,y_higher_than_x,True,properly_flipped
935_6,935,6,y_higher_than_x,x_higher_than_y,True,properly_flipped
935_7,935,7,similar,y_higher_than_x,False,inconsistent
935_8,935,8,similar,x_higher_than_y,False,inconsistent
935_9,935,9,y_higher_than_x,similar,False,inconsistent
936_0,936,0,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_1,936,1,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_10,936,10,x_higher_than_y,similar,False,inconsistent
936_11,936,11,x_higher_than_y,y_higher_than_x,True,properly_flipped
936_12,936,12,similar,x_higher_than_y,False,inconsistent
936_13,936,13,y_higher_than_x,y_higher_than_x,False,inconsistent
936_14,936,14,x_higher_than_y,y_higher_than_x,True,properly_flipped
936_15,936,15,x_higher_than_y,x_higher_than_y,False,inconsistent
936_16,936,16,similar,x_higher_than_y,False,inconsistent
936_17,936,17,x_higher_than_y,x_higher_than_y,False,inconsistent
936_18,936,18,similar,x_higher_than_y,False,inconsistent
936_19,936,19,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_2,936,2,x_higher_than_y,similar,False,inconsistent
936_20,936,20,similar,similar,True,both_similar
936_21,936,21,similar,x_higher_than_y,False,inconsistent
936_22,936,22,similar,x_higher_than_y,False,inconsistent
936_23,936,23,x_higher_than_y,similar,False,inconsistent
936_24,936,24,x_higher_than_y,x_higher_than_y,False,inconsistent
936_25,936,25,y_higher_than_x,y_higher_than_x,False,inconsistent
936_26,936,26,x_higher_than_y,similar,False,inconsistent
936_27,936,27,similar,similar,True,both_similar
936_28,936,28,x_higher_than_y,x_higher_than_y,False,inconsistent
936_29,936,29,y_higher_than_x,y_higher_than_x,False,inconsistent
936_3,936,3,similar,similar,True,both_similar
936_30,936,30,x_higher_than_y,y_higher_than_x,True,properly_flipped
936_31,936,31,similar,similar,True,both_similar
936_32,936,32,y_higher_than_x,similar,False,inconsistent
936_33,936,33,similar,x_higher_than_y,False,inconsistent
936_34,936,34,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_35,936,35,similar,y_higher_than_x,False,inconsistent
936_36,936,36,similar,similar,True,both_similar
936_37,936,37,similar,similar,True,both_similar
936_38,936,38,x_higher_than_y,similar,False,inconsistent
936_39,936,39,x_higher_than_y,similar,False,inconsistent
936_4,936,4,x_higher_than_y,similar,False,inconsistent
936_40,936,40,similar,x_higher_than_y,False,inconsistent
936_41,936,41,similar,y_higher_than_x,False,inconsistent
936_42,936,42,similar,y_higher_than_x,False,inconsistent
936_43,936,43,similar,similar,True,both_similar
936_44,936,44,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_45,936,45,similar,similar,True,both_similar
936_46,936,46,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_47,936,47,similar,similar,True,both_similar
936_48,936,48,similar,x_higher_than_y,False,inconsistent
936_49,936,49,x_higher_than_y,similar,False,inconsistent
936_5,936,5,similar,x_higher_than_y,False,inconsistent
936_6,936,6,similar,similar,True,both_similar
936_7,936,7,similar,x_higher_than_y,False,inconsistent
936_8,936,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
936_9,936,9,similar,similar,True,both_similar
937_0,937,0,y_higher_than_x,similar,False,inconsistent
937_1,937,1,x_higher_than_y,similar,False,inconsistent
937_10,937,10,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_11,937,11,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_12,937,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_13,937,13,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_14,937,14,x_higher_than_y,x_higher_than_y,False,inconsistent
937_15,937,15,similar,similar,True,both_similar
937_16,937,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_17,937,17,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_18,937,18,similar,y_higher_than_x,False,inconsistent
937_19,937,19,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_2,937,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_20,937,20,similar,similar,True,both_similar
937_21,937,21,similar,similar,True,both_similar
937_22,937,22,x_higher_than_y,similar,False,inconsistent
937_23,937,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_24,937,24,similar,similar,True,both_similar
937_25,937,25,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_26,937,26,y_higher_than_x,similar,False,inconsistent
937_27,937,27,similar,x_higher_than_y,False,inconsistent
937_28,937,28,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_29,937,29,y_higher_than_x,similar,False,inconsistent
937_3,937,3,similar,x_higher_than_y,False,inconsistent
937_30,937,30,similar,x_higher_than_y,False,inconsistent
937_31,937,31,x_higher_than_y,x_higher_than_y,False,inconsistent
937_32,937,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_33,937,33,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_34,937,34,x_higher_than_y,x_higher_than_y,False,inconsistent
937_35,937,35,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_36,937,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_37,937,37,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_38,937,38,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_39,937,39,similar,x_higher_than_y,False,inconsistent
937_4,937,4,x_higher_than_y,x_higher_than_y,False,inconsistent
937_40,937,40,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_41,937,41,y_higher_than_x,y_higher_than_x,False,inconsistent
937_42,937,42,x_higher_than_y,y_higher_than_x,True,properly_flipped
937_43,937,43,similar,x_higher_than_y,False,inconsistent
937_44,937,44,y_higher_than_x,y_higher_than_x,False,inconsistent
937_45,937,45,similar,x_higher_than_y,False,inconsistent
937_46,937,46,similar,similar,True,both_similar
937_47,937,47,y_higher_than_x,similar,False,inconsistent
937_48,937,48,similar,similar,True,both_similar
937_49,937,49,similar,x_higher_than_y,False,inconsistent
937_5,937,5,y_higher_than_x,x_higher_than_y,True,properly_flipped
937_6,937,6,similar,x_higher_than_y,False,inconsistent
937_7,937,7,similar,x_higher_than_y,False,inconsistent
937_8,937,8,x_higher_than_y,similar,False,inconsistent
937_9,937,9,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_0,938,0,similar,x_higher_than_y,False,inconsistent
938_1,938,1,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_10,938,10,similar,similar,True,both_similar
938_11,938,11,x_higher_than_y,x_higher_than_y,False,inconsistent
938_12,938,12,similar,x_higher_than_y,False,inconsistent
938_13,938,13,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_14,938,14,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_15,938,15,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_16,938,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_17,938,17,x_higher_than_y,similar,False,inconsistent
938_18,938,18,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_19,938,19,y_higher_than_x,y_higher_than_x,False,inconsistent
938_2,938,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_20,938,20,y_higher_than_x,similar,False,inconsistent
938_21,938,21,similar,x_higher_than_y,False,inconsistent
938_22,938,22,similar,x_higher_than_y,False,inconsistent
938_23,938,23,y_higher_than_x,y_higher_than_x,False,inconsistent
938_24,938,24,x_higher_than_y,x_higher_than_y,False,inconsistent
938_25,938,25,similar,similar,True,both_similar
938_26,938,26,similar,x_higher_than_y,False,inconsistent
938_27,938,27,x_higher_than_y,similar,False,inconsistent
938_28,938,28,x_higher_than_y,x_higher_than_y,False,inconsistent
938_29,938,29,similar,similar,True,both_similar
938_3,938,3,x_higher_than_y,similar,False,inconsistent
938_30,938,30,x_higher_than_y,x_higher_than_y,False,inconsistent
938_31,938,31,similar,x_higher_than_y,False,inconsistent
938_32,938,32,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_33,938,33,y_higher_than_x,similar,False,inconsistent
938_34,938,34,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_35,938,35,similar,y_higher_than_x,False,inconsistent
938_36,938,36,similar,y_higher_than_x,False,inconsistent
938_37,938,37,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_38,938,38,x_higher_than_y,x_higher_than_y,False,inconsistent
938_39,938,39,x_higher_than_y,similar,False,inconsistent
938_4,938,4,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_40,938,40,x_higher_than_y,y_higher_than_x,True,properly_flipped
938_41,938,41,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_42,938,42,x_higher_than_y,similar,False,inconsistent
938_43,938,43,x_higher_than_y,similar,False,inconsistent
938_44,938,44,similar,x_higher_than_y,False,inconsistent
938_45,938,45,x_higher_than_y,similar,False,inconsistent
938_46,938,46,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_47,938,47,similar,x_higher_than_y,False,inconsistent
938_48,938,48,similar,x_higher_than_y,False,inconsistent
938_49,938,49,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_5,938,5,y_higher_than_x,similar,False,inconsistent
938_6,938,6,similar,x_higher_than_y,False,inconsistent
938_7,938,7,x_higher_than_y,similar,False,inconsistent
938_8,938,8,y_higher_than_x,x_higher_than_y,True,properly_flipped
938_9,938,9,x_higher_than_y,x_higher_than_y,False,inconsistent
939_0,939,0,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_1,939,1,similar,x_higher_than_y,False,inconsistent
939_10,939,10,x_higher_than_y,similar,False,inconsistent
939_11,939,11,y_higher_than_x,similar,False,inconsistent
939_12,939,12,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_13,939,13,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_14,939,14,similar,x_higher_than_y,False,inconsistent
939_15,939,15,similar,similar,True,both_similar
939_16,939,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_17,939,17,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_18,939,18,y_higher_than_x,y_higher_than_x,False,inconsistent
939_19,939,19,similar,x_higher_than_y,False,inconsistent
939_2,939,2,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_20,939,20,similar,similar,True,both_similar
939_21,939,21,x_higher_than_y,similar,False,inconsistent
939_22,939,22,similar,similar,True,both_similar
939_23,939,23,similar,x_higher_than_y,False,inconsistent
939_24,939,24,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_25,939,25,similar,similar,True,both_similar
939_26,939,26,x_higher_than_y,similar,False,inconsistent
939_27,939,27,y_higher_than_x,similar,False,inconsistent
939_28,939,28,similar,x_higher_than_y,False,inconsistent
939_29,939,29,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_3,939,3,x_higher_than_y,x_higher_than_y,False,inconsistent
939_30,939,30,similar,similar,True,both_similar
939_31,939,31,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_32,939,32,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_33,939,33,x_higher_than_y,similar,False,inconsistent
939_34,939,34,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_35,939,35,similar,y_higher_than_x,False,inconsistent
939_36,939,36,similar,x_higher_than_y,False,inconsistent
939_37,939,37,similar,x_higher_than_y,False,inconsistent
939_38,939,38,similar,similar,True,both_similar
939_39,939,39,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_4,939,4,x_higher_than_y,similar,False,inconsistent
939_40,939,40,x_higher_than_y,similar,False,inconsistent
939_41,939,41,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_42,939,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_43,939,43,x_higher_than_y,similar,False,inconsistent
939_44,939,44,y_higher_than_x,y_higher_than_x,False,inconsistent
939_45,939,45,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_46,939,46,similar,x_higher_than_y,False,inconsistent
939_47,939,47,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_48,939,48,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_49,939,49,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_5,939,5,y_higher_than_x,similar,False,inconsistent
939_6,939,6,similar,similar,True,both_similar
939_7,939,7,y_higher_than_x,x_higher_than_y,True,properly_flipped
939_8,939,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
939_9,939,9,y_higher_than_x,y_higher_than_x,False,inconsistent
93_0,93,0,x_higher_than_y,x_higher_than_y,False,inconsistent
93_1,93,1,x_higher_than_y,similar,False,inconsistent
93_10,93,10,y_higher_than_x,similar,False,inconsistent
93_11,93,11,x_higher_than_y,x_higher_than_y,False,inconsistent
93_12,93,12,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_13,93,13,y_higher_than_x,y_higher_than_x,False,inconsistent
93_14,93,14,similar,similar,True,both_similar
93_15,93,15,x_higher_than_y,similar,False,inconsistent
93_16,93,16,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_17,93,17,similar,x_higher_than_y,False,inconsistent
93_18,93,18,y_higher_than_x,x_higher_than_y,True,properly_flipped
93_19,93,19,x_higher_than_y,similar,False,inconsistent
93_2,93,2,x_higher_than_y,similar,False,inconsistent
93_20,93,20,similar,y_higher_than_x,False,inconsistent
93_21,93,21,y_higher_than_x,y_higher_than_x,False,inconsistent
93_22,93,22,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_23,93,23,y_higher_than_x,x_higher_than_y,True,properly_flipped
93_24,93,24,similar,similar,True,both_similar
93_25,93,25,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_26,93,26,x_higher_than_y,similar,False,inconsistent
93_27,93,27,similar,x_higher_than_y,False,inconsistent
93_28,93,28,similar,x_higher_than_y,False,inconsistent
93_29,93,29,x_higher_than_y,x_higher_than_y,False,inconsistent
93_3,93,3,y_higher_than_x,x_higher_than_y,True,properly_flipped
93_30,93,30,y_higher_than_x,y_higher_than_x,False,inconsistent
93_31,93,31,similar,y_higher_than_x,False,inconsistent
93_32,93,32,y_higher_than_x,x_higher_than_y,True,properly_flipped
93_33,93,33,similar,similar,True,both_similar
93_34,93,34,x_higher_than_y,x_higher_than_y,False,inconsistent
93_35,93,35,x_higher_than_y,similar,False,inconsistent
93_36,93,36,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_37,93,37,x_higher_than_y,x_higher_than_y,False,inconsistent
93_38,93,38,y_higher_than_x,x_higher_than_y,True,properly_flipped
93_39,93,39,similar,similar,True,both_similar
93_4,93,4,similar,y_higher_than_x,False,inconsistent
93_40,93,40,similar,similar,True,both_similar
93_41,93,41,y_higher_than_x,y_higher_than_x,False,inconsistent
93_42,93,42,y_higher_than_x,x_higher_than_y,True,properly_flipped
93_43,93,43,x_higher_than_y,similar,False,inconsistent
93_44,93,44,similar,y_higher_than_x,False,inconsistent
93_45,93,45,similar,y_higher_than_x,False,inconsistent
93_46,93,46,similar,similar,True,both_similar
93_47,93,47,similar,similar,True,both_similar
93_48,93,48,similar,x_higher_than_y,False,inconsistent
93_49,93,49,x_higher_than_y,x_higher_than_y,False,inconsistent
93_5,93,5,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_6,93,6,similar,similar,True,both_similar
93_7,93,7,similar,x_higher_than_y,False,inconsistent
93_8,93,8,x_higher_than_y,y_higher_than_x,True,properly_flipped
93_9,93,9,similar,similar,True,both_similar
940_0,940,0,y_higher_than_x,x_higher_than_y,True,properly_flipped
940_1,940,1,x_higher_than_y,similar,False,inconsistent
940_10,940,10,similar,similar,True,both_similar
940_11,940,11,y_higher_than_x,x_higher_than_y,True,properly_flipped
940_12,940,12,y_higher_than_x,x_higher_than_y,True,properly_flipped
940_13,940,13,similar,y_higher_than_x,False,inconsistent
940_14,940,14,x_higher_than_y,similar,False,inconsistent
940_15,940,15,similar,similar,True,both_similar
940_16,940,16,similar,y_higher_than_x,False,inconsistent
940_17,940,17,similar,y_higher_than_x,False,inconsistent
940_18,940,18,x_higher_than_y,similar,False,inconsistent
940_19,940,19,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_2,940,2,x_higher_than_y,similar,False,inconsistent
940_20,940,20,x_higher_than_y,similar,False,inconsistent
940_21,940,21,y_higher_than_x,y_higher_than_x,False,inconsistent
940_22,940,22,x_higher_than_y,similar,False,inconsistent
940_23,940,23,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_24,940,24,similar,x_higher_than_y,False,inconsistent
940_25,940,25,similar,similar,True,both_similar
940_26,940,26,y_higher_than_x,x_higher_than_y,True,properly_flipped
940_27,940,27,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_28,940,28,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_29,940,29,similar,similar,True,both_similar
940_3,940,3,x_higher_than_y,similar,False,inconsistent
940_30,940,30,x_higher_than_y,y_higher_than_x,True,properly_flipped
940_31,940,31,similar,similar,True,both_similar
940_32,940,32,similar,x_higher_than_y,False,inconsistent
940_33,940,33,similar,similar,True,both_similar
940_34,940,34,y_higher_than_x,similar,False,inconsistent
940_35,940,35,x_higher_than_y,similar,False,inconsistent
940_36,940,36,similar,similar,True,both_similar
940_37,940,37,y_higher_than_x,y_higher_than_x,False,inconsistent
940_38,940,38,y_higher_than_x,x_higher_than_y,True,properly_flipped
940_39,940,39,y_higher_than_x,y_higher_than_x,False,inconsistent
